0.633307
0.693149
0.676691
0.744782
0.650102
0.724837
0.700104
0.684611
0.720411
0.677067
0.736761
0.751883
0.649434
0.694136
0.616202
0.687139
0.723573
0.740181
0.750203
0.645138
0.657686
0.655465
0.725174
0.712556
0.686943
0.689039
0.693271
0.750568
0.729206
0.727574
0.684764
0.668383
0.749456
0.735205
0.680550
0.712888
0.712282
0.753334
0.717797
0.726904
0.765644
0.715634
0.633919
0.736564
0.693106
0.758670
0.672499
0.627295
0.636236
0.731130
0.608533
0.687713
0.664545
0.708501
0.727250
0.734335
0.704336
0.673769
0.712415
0.729675
0.671935
0.705484
0.694895
0.636845
0.671339
0.779383
0.750341
0.670646
0.673812
0.724979
0.750474
0.693628
0.701884
0.709923
0.710725
0.657378
0.772236
0.688321
0.699800
0.696857
0.675150
0.710767
0.721766
0.658769
0.648010
0.728896
0.748275
0.669655
0.677061
0.780346
0.747100
0.688443
0.725303
0.712467
0.648032
0.676004
0.662194
0.670814
0.721934
0.707140
