0.694530
0.705873
0.709150
0.676626
0.718361
0.704552
0.739378
0.707457
0.652825
0.672620
0.660535
0.746272
0.704539
0.735761
0.692852
0.709383
0.686436
0.684025
0.679516
0.724110
0.725593
0.722391
0.691990
0.672531
0.691531
0.706803
0.686442
0.707385
0.655908
0.707027
0.665077
0.707458
0.628729
0.748005
0.735277
0.684254
0.619065
0.738128
0.736819
0.641694
0.670647
0.674468
0.638141
0.663095
0.686758
0.718694
0.703181
0.725830
0.691179
0.654609
0.699351
0.753935
0.675782
0.727389
0.711736
0.703018
0.679213
0.727177
0.676726
0.718406
0.656831
0.715049
0.698988
0.743076
0.675592
0.743261
0.706472
0.671462
0.656370
0.672402
0.706611
0.727508
0.683962
0.738840
0.700516
0.693265
0.723680
0.686322
0.702101
0.688924
0.735559
0.732035
0.706131
0.692425
0.671190
0.692931
0.667566
0.724671
0.698052
0.711809
0.664036
0.746822
0.679508
0.666233
0.694142
0.699526
0.674971
0.703862
0.667143
0.700979
